cascade_id,maj_label,hate_dummy,cascade_size,cascade_lifetime,cascade_structural_virality,followers_count,following_count,verified_dummy,root_account_age,tweet_count_byage,media_dummy,mention_dummy,hashtag_dummy,tweet_length,tweet_uncleaned_length,WC,i,you,shehe,we,they,pronoun,ppron,ipron,i_count,you_count,shehe_count,we_count,they_count,pronoun_count,ppron_count,ipron_count,second_person_dummy,directed_dummy,sentiment
23081,normal,0,1,0,0.0,26,0,0,2115.193645833333,126.79,1,0,0,70,70,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.494
23082,normal,0,1,0,0.0,10,9,0,1974.6886111111112,0.49,1,1,1,64,97,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.852
23083,normal,0,1,0,0.0,219,598,0,2103.259016203704,4.09,1,0,0,109,109,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23084,normal,0,1,0,0.0,347,1197,0,3983.401446759259,2.0,0,0,1,124,132,29,3.45,0.0,0.0,3.45,0.0,6.9,6.9,0.0,1,0,0,1,0,2,2,0,0,0,0.625
23085,normal,0,1,0,0.0,1535,1964,0,3341.2337152777777,18.85,1,0,0,96,94,19,0.0,0.0,0.0,10.53,0.0,15.79,10.53,5.26,0,0,0,2,0,3,2,1,0,0,-0.226
23086,normal,0,1,0,0.0,461,477,0,2908.0916550925926,3.14,1,0,1,101,111,21,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0,0,0,0,0,2,0,2,0,0,0.44
23087,normal,0,1,0,0.0,55,0,0,2634.044884259259,14.21,1,0,1,74,90,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23088,normal,0,1,0,0.0,245,721,0,3217.752534722222,1.12,1,1,1,49,83,10,0.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,0,1,0,0,0,2,1,1,1,1,0.494
23089,normal,0,1,0,0.0,29,70,0,3859.727476851852,0.53,1,0,0,86,86,24,4.17,4.17,0.0,0.0,0.0,12.5,8.33,4.17,1,1,0,0,0,3,2,1,1,0,0.0
23090,normal,0,1,0,0.0,1003,47,0,4643.48318287037,40.53,1,0,0,95,95,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.361
23091,normal,0,3,0,1.33,26666,437,1,4863.8784259259255,4.71,1,0,0,98,98,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.477
23092,normal,0,1,0,0.0,17,22,0,2710.0763657407406,1.03,1,0,0,88,87,20,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0,0,0,0,0,1,0,1,0,0,-0.25
23093,normal,0,1,0,0.0,458,969,0,1996.6969791666668,175.53,1,0,0,94,94,15,0.0,0.0,6.67,0.0,0.0,6.67,6.67,0.0,0,0,1,0,0,1,1,0,0,0,0.0
23094,normal,0,1,0,0.0,2213,795,0,3009.7526273148146,25.88,0,0,1,100,106,23,4.35,0.0,0.0,0.0,0.0,13.04,4.35,8.7,1,0,0,0,0,3,1,2,0,0,0.719
23095,normal,0,1,0,0.0,8,32,0,2542.376886574074,1.15,1,0,1,79,86,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.505
23096,normal,0,2,20,1.0,135,912,0,2437.107326388889,1.42,1,1,0,103,116,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.4
23097,normal,0,1,0,0.0,13097,1945,0,4926.70025462963,22.19,0,0,1,124,137,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23098,normal,0,1,0,0.0,565,609,0,4365.49099537037,1.6,1,1,0,86,96,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.44
23099,normal,0,1,0,0.0,227,155,0,4820.174212962963,2.4,0,1,1,111,142,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.787
23100,normal,0,1,0,0.0,220,196,0,4474.986527777778,3.52,0,0,0,127,125,30,0.0,13.33,0.0,0.0,0.0,16.67,13.33,3.33,0,4,0,0,0,5,4,1,1,0,-0.691
23101,normal,0,1,0,0.0,78,79,0,2118.768055555556,36.22,1,0,0,67,67,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.421
23102,normal,0,1,0,0.0,148,106,0,1998.168842592593,0.15,1,0,0,128,128,26,0.0,0.0,0.0,3.85,0.0,11.54,3.85,7.69,0,0,0,1,0,3,1,2,0,0,0.302
23103,normal,0,1,0,0.0,7,5,0,3016.2429398148147,0.68,1,0,0,113,113,19,0.0,0.0,5.26,0.0,0.0,5.26,5.26,0.0,0,0,1,0,0,1,1,0,0,0,0.0
23104,normal,0,1,0,0.0,365,0,0,3718.2461574074073,37.47,1,0,1,89,106,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.241
23105,normal,0,1,0,0.0,1292,586,0,3763.056782407408,156.2,1,0,0,117,117,23,0.0,0.0,0.0,0.0,0.0,8.7,0.0,8.7,0,0,0,0,0,2,0,2,0,0,0.0
23106,normal,0,1,0,0.0,4601,2845,0,3286.057916666666,37.84,0,0,0,144,144,32,0.0,6.25,0.0,0.0,0.0,12.5,6.25,6.25,0,2,0,0,0,4,2,2,1,0,0.751
23107,normal,0,4,0,1.5,468,445,0,2946.295428240741,8.82,1,0,1,81,95,19,15.79,5.26,0.0,0.0,0.0,21.05,21.05,0.0,3,1,0,0,0,4,4,0,1,0,0.844
23108,normal,0,1,0,0.0,396,412,0,3941.752407407407,9.89,0,0,0,144,144,37,8.11,0.0,0.0,0.0,2.7,10.81,10.81,0.0,3,0,0,0,1,4,4,0,0,0,0.153
23109,normal,0,1,0,0.0,77,112,0,1930.763923611111,0.79,1,0,1,108,135,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23110,normal,0,1,0,0.0,392,643,0,4393.268217592593,3.65,1,0,1,138,141,29,0.0,0.0,0.0,0.0,0.0,3.45,0.0,3.45,0,0,0,0,0,1,0,1,0,0,0.258
23111,normal,0,1,0,0.0,70,120,0,4751.110069444445,0.15,1,1,0,84,95,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23112,normal,0,1,0,0.0,741,1118,0,3157.0877314814816,10.51,1,0,1,104,111,22,9.09,0.0,0.0,0.0,0.0,18.18,9.09,9.09,2,0,0,0,0,4,2,2,0,0,0.44
23113,normal,0,1,0,0.0,1059,118,0,2568.9492939814813,1.22,1,0,1,92,109,17,0.0,11.76,0.0,0.0,0.0,17.65,11.76,5.88,0,2,0,0,0,3,2,1,1,0,0.477
23114,normal,0,1,0,0.0,1942,2213,0,3087.111226851852,56.3,0,0,0,131,131,24,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0,0,0,0,0,1,0,1,0,0,0.296
23115,normal,0,1,0,0.0,429,739,0,4866.318101851852,9.25,0,0,0,122,122,28,14.29,0.0,0.0,0.0,0.0,14.29,14.29,0.0,4,0,0,0,0,4,4,0,0,0,0.128
23116,normal,0,3,9,1.33,22814,23279,0,4816.711539351852,89.36,0,1,0,77,109,16,0.0,0.0,0.0,12.5,6.25,18.75,18.75,0.0,0,0,0,2,1,3,3,0,0,0,0.0
23117,normal,0,1,0,0.0,65,555,0,1947.370150462963,0.32,1,0,0,99,98,23,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0,0,0,0,0,1,0,1,0,0,0.048
23118,normal,0,1,0,0.0,429,1154,0,4962.735150462963,24.61,1,0,0,89,89,20,5.0,0.0,10.0,0.0,0.0,15.0,15.0,0.0,1,0,2,0,0,3,3,0,0,0,-0.475
23119,normal,0,8,18,2.21,33977,1685,1,4317.932685185186,4.96,1,0,1,91,100,14,0.0,0.0,0.0,7.14,0.0,7.14,7.14,0.0,0,0,0,1,0,1,1,0,0,0,0.0
23120,normal,0,1,0,0.0,3880,387,0,4886.188263888889,1.42,1,0,0,83,81,21,0.0,0.0,0.0,9.52,0.0,9.52,9.52,0.0,0,0,0,2,0,2,2,0,0,0,0.257
23121,normal,0,1,0,0.0,10,136,0,1935.6533333333332,0.34,0,0,0,126,126,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.492
23122,normal,0,1,0,0.0,1651,4992,0,2134.9533449074074,3.13,1,1,1,85,107,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.778
23123,normal,0,1,0,0.0,1105,105,0,3956.121273148148,104.74,1,0,0,81,81,17,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0,0,0,0,0,1,0,1,0,0,0.202
23124,normal,0,1,0,0.0,2084,2148,0,3888.780405092592,3.08,1,0,0,98,98,22,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0,0,0,0,0,1,0,1,0,0,0.813
23125,normal,0,1,0,0.0,26,711,0,5169.255625,0.06,1,1,0,89,100,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.296
23126,normal,0,1,0,0.0,230,686,0,3849.259293981481,4.45,0,0,0,121,121,30,6.67,0.0,0.0,0.0,0.0,10.0,6.67,3.33,2,0,0,0,0,3,2,1,0,0,0.637
23127,normal,0,1,0,0.0,2239,3274,0,2699.9850810185185,7.5,1,1,0,78,86,15,6.67,0.0,0.0,0.0,0.0,6.67,6.67,0.0,1,0,0,0,0,1,1,0,0,0,-0.44
23128,normal,0,1,0,0.0,77,2128,0,,,1,0,1,108,117,24,4.17,0.0,0.0,0.0,0.0,4.17,4.17,0.0,1,0,0,0,0,1,1,0,0,0,0.872
23129,normal,0,1,0,0.0,7,75,0,3698.080115740741,0.75,1,0,1,78,85,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.61
23130,normal,0,1,0,0.0,3937,1392,0,3194.2491782407405,61.86,1,0,0,80,80,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.459
23131,normal,0,1,0,0.0,1,0,0,2154.595324074074,0.28,1,0,1,79,84,19,5.26,5.26,0.0,0.0,0.0,10.53,10.53,0.0,1,1,0,0,0,2,2,0,1,0,0.428
23132,normal,0,1,0,0.0,241,358,0,2468.627650462963,0.91,1,0,0,80,80,14,14.29,0.0,0.0,0.0,0.0,14.29,14.29,0.0,2,0,0,0,0,2,2,0,0,0,0.0
23133,normal,0,1,0,0.0,26,96,0,3713.2776157407407,1.11,1,0,0,82,82,18,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0,0,0,0,0,1,0,1,0,0,-0.153
23134,normal,0,1,0,0.0,346,25,0,2606.327094907408,0.31,1,0,1,94,117,21,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0,0,0,0,0,1,0,1,0,0,0.637
23135,normal,0,1,0,0.0,732,495,0,4512.113414351852,7.09,0,0,1,125,133,28,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,0,0,0,0,0,2,0,2,0,0,0.844
23136,normal,0,1,0,0.0,294,53,0,4026.7922453703695,348.87,1,0,1,102,115,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23137,normal,0,1,0,0.0,115,183,0,3832.303877314815,7.85,1,0,1,42,86,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.44
23138,normal,0,1,0,0.0,1259,2135,0,2681.1990277777777,2.14,1,0,1,73,113,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.128
23139,normal,0,5,8,1.6,102615,91858,0,2564.6066666666666,9.11,1,0,0,77,77,14,0.0,0.0,0.0,7.14,0.0,7.14,7.14,0.0,0,0,0,1,0,1,1,0,0,0,0.0
23140,normal,0,1,0,0.0,11,1,0,3039.435219907408,2.8,1,1,1,83,114,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.586
23141,normal,0,1,0,0.0,54,0,0,3643.34625,5.91,1,0,0,66,66,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.226
23142,normal,0,1,0,0.0,81,215,0,3770.827881944445,2.52,1,0,0,80,79,19,0.0,10.53,0.0,0.0,0.0,15.79,10.53,5.26,0,2,0,0,0,3,2,1,1,0,0.0
23143,normal,0,2,2,1.0,5531,473,0,3363.1355671296296,4.09,0,0,0,141,140,27,0.0,0.0,0.0,0.0,0.0,7.41,0.0,7.41,0,0,0,0,0,2,0,2,0,0,-0.273
23144,normal,0,1,0,0.0,276293,132858,0,4069.005266203704,213.92,1,0,0,78,78,19,0.0,0.0,5.26,0.0,0.0,5.26,5.26,0.0,0,0,1,0,0,1,1,0,0,0,-0.418
23145,normal,0,1,0,0.0,266,835,0,3174.2795254629627,3.57,1,0,0,82,80,17,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0,0,0,0,0,1,0,1,0,0,0.807
23146,normal,0,1,0,0.0,1608,0,0,2949.510636574074,386.0,1,0,0,59,59,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23147,normal,0,1,0,0.0,1057,475,0,3320.2253819444445,4.89,0,0,1,79,112,21,4.76,0.0,0.0,0.0,0.0,14.29,4.76,9.52,1,0,0,0,0,3,1,2,0,0,0.494
23148,normal,0,1,0,0.0,163,462,0,2313.751979166667,0.16,0,0,0,106,105,26,11.54,3.85,0.0,0.0,0.0,15.38,15.38,0.0,3,1,0,0,0,4,4,0,1,0,-0.665
23149,normal,0,1,0,0.0,280,389,0,3451.8160185185184,1.62,1,1,0,72,86,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23150,normal,0,1,0,0.0,1030,952,0,4871.542789351852,6.31,1,1,1,31,139,6,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0,0,0,0,0,1,0,1,0,0,-0.734
23151,normal,0,2,48,1.0,1842,92,0,4132.153657407407,8.25,1,0,0,125,124,28,0.0,0.0,0.0,3.57,0.0,7.14,3.57,3.57,0,0,0,1,0,2,1,1,0,0,0.758
23152,normal,0,1,0,0.0,197,826,0,2320.121875,8.14,1,1,0,80,104,18,5.56,0.0,0.0,0.0,0.0,5.56,5.56,0.0,1,0,0,0,0,1,1,0,0,0,0.226
23153,normal,0,4,1,1.67,3588,689,1,4795.806712962963,2.74,1,1,1,64,133,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.296
23154,normal,0,1,0,0.0,18,21,0,2127.732962962963,178.51,1,0,0,73,73,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23155,normal,0,1,0,0.0,3762,1581,0,4385.2309259259255,42.7,1,0,1,50,74,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.542
23156,normal,0,1,0,0.0,35,17,0,4858.939444444444,1.42,1,0,0,83,82,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23157,normal,0,1,0,0.0,1248,698,0,4071.737951388889,2.34,1,0,0,117,117,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.758
23158,normal,0,1,0,0.0,7115,2373,0,4899.293622685185,7.82,1,0,1,98,109,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23159,normal,0,1,0,0.0,500,342,0,4839.186354166667,1.93,1,0,1,137,142,36,0.0,0.0,0.0,0.0,2.78,5.56,2.78,2.78,0,0,0,0,1,2,1,1,0,0,-0.25
23160,normal,0,1,0,0.0,1351,65,0,2268.2874421296297,24.64,0,0,1,113,128,26,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85,0,0,0,0,0,1,0,1,0,0,0.439
23161,normal,0,1,0,0.0,1229,301,0,3652.0358796296296,8.89,1,0,0,78,78,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23162,normal,0,1,0,0.0,97,374,0,2505.745,0.52,1,1,0,81,89,15,6.67,0.0,0.0,0.0,0.0,6.67,6.67,0.0,1,0,0,0,0,1,1,0,0,0,0.0
23163,normal,0,1,0,0.0,228,157,0,4761.047071759259,0.13,1,1,0,86,96,22,4.55,9.09,0.0,0.0,0.0,13.64,13.64,0.0,1,2,0,0,0,3,3,0,1,1,0.822
23164,normal,0,2,7,1.0,1426,2145,0,2189.5417592592594,19.3,1,0,0,115,115,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.869
23165,normal,0,1,0,0.0,6425,286,0,4019.8796875,22.01,0,0,0,109,109,24,8.33,4.17,0.0,0.0,4.17,16.67,16.67,0.0,2,1,0,0,1,4,4,0,1,0,0.914
23166,normal,0,1,0,0.0,2,0,0,2277.0185069444447,1.88,1,0,1,80,87,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.491
23167,normal,0,1,0,0.0,12,344,0,3398.2563310185187,1.12,1,0,0,115,115,24,0.0,0.0,0.0,8.33,0.0,8.33,8.33,0.0,0,0,0,2,0,2,2,0,0,0,-0.459
23168,normal,0,1,0,0.0,562,434,0,3932.094178240741,2.02,0,0,0,100,100,22,13.64,0.0,0.0,0.0,0.0,18.18,13.64,4.55,3,0,0,0,0,4,3,1,0,0,-0.723
23169,normal,0,1,0,0.0,38,21,0,1924.2278125,1.64,1,1,1,84,115,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23170,normal,0,1,0,0.0,2201,1687,0,4273.254236111111,10.26,0,0,0,106,105,24,4.17,8.33,0.0,0.0,0.0,16.67,12.5,4.17,1,2,0,0,0,4,3,1,1,0,0.421
23171,normal,0,1,0,0.0,0,0,0,2405.5447569444445,1.23,1,0,0,77,77,13,0.0,0.0,7.69,0.0,0.0,7.69,7.69,0.0,0,0,1,0,0,1,1,0,0,0,-0.771
23172,normal,0,1,0,0.0,3942,4948,0,2417.813113425926,14.04,0,0,0,140,140,35,2.86,0.0,0.0,0.0,0.0,2.86,2.86,0.0,1,0,0,0,0,1,1,0,0,0,-0.756
23173,normal,0,8,5,1.75,48885,499,0,2504.1416435185183,26.78,1,0,1,122,140,29,0.0,6.9,0.0,0.0,3.45,17.24,10.34,6.9,0,2,0,0,1,5,3,2,1,0,0.017
23174,normal,0,1,0,0.0,94,0,0,2392.838460648148,0.91,1,0,0,81,81,19,0.0,5.26,0.0,0.0,0.0,15.79,5.26,10.53,0,1,0,0,0,3,1,2,1,0,0.0
23175,normal,0,6,7,2.13,28,81,0,2494.275532407408,0.11,1,1,1,37,122,9,0.0,0.0,0.0,11.11,0.0,11.11,11.11,0.0,0,0,0,1,0,1,1,0,0,0,0.0
23176,normal,0,1,0,0.0,8328,937,1,3079.251099537037,10.89,0,0,0,105,105,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.494
23177,normal,0,1,0,0.0,520,28,0,3346.5316666666668,1.91,0,0,0,108,108,28,0.0,3.57,0.0,0.0,0.0,3.57,3.57,0.0,0,1,0,0,0,1,1,0,1,0,0.457
23178,normal,0,2,6,1.0,86,425,0,3024.4792476851853,1.25,1,0,1,101,112,21,9.52,0.0,0.0,0.0,0.0,19.05,9.52,9.52,2,0,0,0,0,4,2,2,0,0,0.44
23179,normal,0,5,16,1.8,72,234,0,2872.985891203704,0.03,1,1,1,86,136,20,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0,0,0,0,0,1,0,1,0,0,0.958
23180,normal,0,1,0,0.0,4,42,0,2017.2283796296297,0.02,0,0,0,134,134,29,0.0,10.34,0.0,0.0,0.0,17.24,10.34,6.9,0,3,0,0,0,5,3,2,1,0,0.921
23181,normal,0,1,0,0.0,154,822,0,3081.709884259259,1.41,1,0,0,136,135,29,6.9,0.0,0.0,0.0,0.0,10.34,6.9,3.45,2,0,0,0,0,3,2,1,0,0,0.822
23182,normal,0,1,0,0.0,2,31,0,2155.206724537037,0.01,1,0,1,70,88,16,6.25,0.0,0.0,0.0,0.0,12.5,6.25,6.25,1,0,0,0,0,2,1,1,0,0,0.103
23183,normal,0,1,0,0.0,4194,5363,0,4282.659930555556,8.9,1,1,0,64,88,13,7.69,0.0,0.0,0.0,0.0,7.69,7.69,0.0,1,0,0,0,0,1,1,0,0,0,0.568
23184,normal,0,1,0,0.0,49,133,0,4745.777152777778,1.82,0,0,0,137,134,35,11.43,11.43,0.0,0.0,0.0,28.57,22.86,5.71,4,4,0,0,0,10,8,2,1,0,0.856
23185,normal,0,4,822,1.5,11185,7093,0,4059.415694444445,16.71,1,1,1,66,113,14,14.29,0.0,0.0,0.0,0.0,14.29,14.29,0.0,2,0,0,0,0,2,2,0,0,0,0.883
23186,normal,0,2,3,1.0,2739,1614,0,3239.6827314814814,20.07,0,0,0,103,102,24,8.33,0.0,0.0,0.0,0.0,16.67,8.33,8.33,2,0,0,0,0,4,2,2,0,0,0.351
23187,normal,0,1,0,0.0,194,449,0,3905.892662037037,0.16,0,1,0,89,103,18,0.0,0.0,0.0,5.56,0.0,11.11,5.56,5.56,0,0,0,1,0,2,1,1,0,0,0.493
23188,normal,0,25,125,1.99,90826,35,0,4172.107708333333,22.26,1,0,0,132,132,29,6.9,0.0,10.34,0.0,0.0,24.14,17.24,6.9,2,0,3,0,0,7,5,2,0,0,0.593
23189,normal,0,2,2,1.0,1342,754,0,3873.9913078703694,1.78,1,1,1,22,93,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23190,normal,0,1,0,0.0,412,41,0,2495.3496064814813,2.47,1,0,1,63,94,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23191,normal,0,1,0,0.0,622,4918,0,3463.1110300925925,94.47,0,0,0,128,128,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23192,normal,0,1,0,0.0,31,25,0,1961.9668171296296,95.08,1,0,1,69,91,17,0.0,5.88,0.0,0.0,0.0,11.76,5.88,5.88,0,1,0,0,0,2,1,1,1,0,0.494
23193,normal,0,1,0,0.0,2121,1981,0,4759.643969907407,0.87,0,1,1,97,138,21,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0,0,0,0,0,1,0,1,0,0,0.878
23194,normal,0,1,0,0.0,368772,1537,1,4901.012893518519,82.9,1,0,0,109,109,19,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0,0,0,0,0,1,0,1,0,0,-0.004
23195,normal,0,1,0,0.0,792,5,0,3775.3913310185194,104.73,1,0,1,97,115,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.028
23196,normal,0,1,0,0.0,826,1109,0,2056.119050925926,5.0,1,1,1,125,138,24,12.5,4.17,0.0,0.0,0.0,16.67,16.67,0.0,3,1,0,0,0,4,4,0,1,1,-0.309
23197,normal,0,1,0,0.0,1198,3794,0,4250.975324074074,27.34,1,0,0,117,117,33,15.15,0.0,3.03,0.0,0.0,21.21,18.18,3.03,5,0,1,0,0,7,6,1,0,0,-0.128
23198,normal,0,2,0,1.0,241,263,0,3796.341273148148,2.11,1,0,1,69,90,11,9.09,0.0,0.0,0.0,0.0,9.09,9.09,0.0,1,0,0,0,0,1,1,0,0,0,0.599
23199,normal,0,1,0,0.0,730,784,0,3016.3849189814814,2.55,0,0,1,91,105,20,15.0,5.0,0.0,0.0,0.0,30.0,20.0,10.0,3,1,0,0,0,6,4,2,1,0,0.889
23200,normal,0,1,0,0.0,41,0,0,2053.187083333333,0.09,1,1,0,100,108,21,9.52,0.0,0.0,0.0,0.0,19.05,9.52,9.52,2,0,0,0,0,4,2,2,0,0,0.649
23201,normal,0,2,1,1.0,32979,33884,0,3279.2516782407406,17.2,1,0,0,129,129,29,0.0,17.24,0.0,0.0,0.0,27.59,17.24,10.34,0,5,0,0,0,8,5,3,1,0,-0.153
23202,normal,0,1,0,0.0,203,183,0,3816.333888888889,2.53,1,0,0,82,82,19,0.0,15.79,0.0,0.0,0.0,15.79,15.79,0.0,0,3,0,0,0,3,3,0,1,0,0.494
23203,normal,0,1,0,0.0,45,150,0,4116.159710648149,0.09,0,0,1,119,128,26,0.0,0.0,0.0,0.0,3.85,11.54,3.85,7.69,0,0,0,0,1,3,1,2,0,0,0.25
23204,normal,0,1,0,0.0,26,35,0,2145.171724537037,33.67,1,0,0,93,93,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.572
23205,normal,0,1,0,0.0,59,884,0,2585.213865740741,2.0,1,1,1,78,95,16,0.0,0.0,6.25,0.0,0.0,6.25,6.25,0.0,0,0,1,0,0,1,1,0,0,0,-0.153
23206,normal,0,1,0,0.0,101,386,0,1961.553842592593,7.06,1,1,0,72,90,13,7.69,0.0,0.0,0.0,0.0,7.69,7.69,0.0,1,0,0,0,0,1,1,0,0,0,0.751
23207,normal,0,1,0,0.0,127,324,0,3872.945949074074,1.39,1,0,0,83,82,20,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,0,0,0,0,2,0,2,0,0,-0.103
23208,normal,0,1,0,0.0,528,0,0,3729.517835648148,123.57,1,0,1,79,114,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23209,normal,0,1,0,0.0,359,609,0,2302.7391550925927,10.14,1,0,0,58,58,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
23210,normal,0,1,0,0.0,255,347,0,4343.329108796296,2.73,1,0,0,82,81,19,0.0,5.26,0.0,0.0,0.0,15.79,5.26,10.53,0,1,0,0,0,3,1,2,1,0,0.0
23211,normal,0,2,3,1.0,679,238,0,3085.19550925926,4.96,0,0,0,115,113,26,11.54,0.0,0.0,0.0,0.0,15.38,11.54,3.85,3,0,0,0,0,4,3,1,0,0,0.361
23212,normal,0,1,0,0.0,1353,1799,0,4475.977071759259,46.52,1,0,0,66,66,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.153
23213,normal,0,4,0,1.67,3448,2390,0,4404.944548611111,7.64,1,0,0,93,93,21,14.29,0.0,0.0,0.0,0.0,14.29,14.29,0.0,3,0,0,0,0,3,3,0,0,0,0.856
